campaign,campaign_fingerprint,execution_id,case_id,sequence,width,height,qp,gop,implementation,operation,mode,repeat,frames,timed_frames,warmup_frames,codec_seconds,throughput_fps,initialization_seconds,process_seconds,process_fps,process_peak_rss_mib,file_bytes,entropy_bytes,file_bpp,entropy_bpp,pooled_psnr_yuv_db
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,d7962155-fd81-44c2-8b1b-d05da12e113a-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,memory,2,100,100,10,1.055259096,94.76345703065137,0.926975556,2.257507649999752,,543.6875,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,09a853e8-346d-428b-9a87-5fb2be4efe08-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,memory,3,100,100,10,0.98162202,101.87220535252459,0.933051669,2.1741837649988156,,544.5546875,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,09a853e8-346d-428b-9a87-5fb2be4efe08-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,memory,3,100,100,10,1.055000596,94.78667631008618,0.95274208,2.2978330580008333,,543.62890625,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,77e96bf7-e904-41e8-9651-a74d96432a95-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,memory,4,100,100,10,0.979290424,102.1147532430073,0.988198481,2.2546930749995227,,544.4453125,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,77e96bf7-e904-41e8-9651-a74d96432a95-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,memory,4,100,100,10,1.05534034,94.75616178947541,0.959513895,2.2863756290007586,,543.08203125,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,7fa3cae8-b301-45ba-a7b5-2bf3256dc7ed-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,memory,5,100,100,10,0.979669456,102.07524526517442,0.954476045,2.186451200999727,,544.375,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,7fa3cae8-b301-45ba-a7b5-2bf3256dc7ed-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,memory,5,100,100,10,1.055861081,94.7094289196554,0.922175456,2.237069151000469,,543.55078125,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,3dbf624b-2660-47e9-95a7-78e8204db9cb-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,memory,6,100,100,10,0.983693327,101.65769885313047,0.959438889,2.2362742080003954,,544.48828125,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,3dbf624b-2660-47e9-95a7-78e8204db9cb-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,memory,6,100,100,10,1.054204888,94.8582207674226,0.957715094,2.270866439001111,,543.6953125,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,ac473d1c-90a6-4dcf-87d8-04fdc338b466-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,memory,7,100,100,10,0.979535581,102.08919608403689,0.955424956,2.188685870001791,,544.48046875,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,ac473d1c-90a6-4dcf-87d8-04fdc338b466-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,memory,7,100,100,10,1.057415361,94.57021685918178,0.925094017,2.2787544040002103,,543.62109375,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,a3057c40-aeb5-4fc3-bde5-3faeec93e8cc-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,memory,8,100,100,10,0.978908136,102.15463159660571,0.921626975,2.166914090001228,,544.28515625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,a3057c40-aeb5-4fc3-bde5-3faeec93e8cc-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,memory,8,100,100,10,1.055150117,94.77324447853897,0.96099127,2.278050210999936,,543.55078125,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,f5301623-b273-4e70-97c5-a874ee0f051f-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,memory,9,100,100,10,0.97900688,102.1443281379187,0.93157557,2.175795521001419,,544.34765625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,f5301623-b273-4e70-97c5-a874ee0f051f-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,memory,9,100,100,10,1.054618629,94.82100661811845,0.959483294,2.308379613001307,,543.60546875,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,1f1fd127-4825-4fe9-bcbe-727ebfaaf0ee-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,quality,0,100,100,10,0.982307995,101.80106495010254,0.95880479,2.2181606070007547,,,,,,,33.638771943898824
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,1f1fd127-4825-4fe9-bcbe-727ebfaaf0ee-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,quality,0,100,100,10,1.053764723,94.89784371914298,0.926631691,2.2673596999993606,,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,a67dc9fb-4e88-4fbc-a600-75b25fd1de2a-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,0,100,100,10,0.981680591,101.86612724830779,0.975230055,2.2476468799999907,44.49097448972964,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,a67dc9fb-4e88-4fbc-a600-75b25fd1de2a-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,0,100,100,10,1.055793548,94.71548693343597,0.928478964,2.247372138000003,44.496413526329775,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,1bab015e-df09-4932-9d09-fe604f5acd9f-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,1,100,100,10,0.979017867,102.1431818261188,0.955117995,2.1789951450000444,45.89271354250675,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,1bab015e-df09-4932-9d09-fe604f5acd9f-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,1,100,100,10,1.058186939,94.50126089677619,0.955754524,2.310241377000011,43.28552029046249,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,3f3fad12-f680-4f24-86c8-3da1d02d3b01-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,2,100,100,10,0.982090372,101.8236232133635,0.95832236,2.184263118000217,45.78203018487723,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,3f3fad12-f680-4f24-86c8-3da1d02d3b01-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,2,100,100,10,1.057344061,94.57659402316348,0.946544074,2.306480350000129,43.356103163850676,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,04157edc-6ece-4d32-a543-b615e8d4b393-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,3,100,100,10,0.979674816,102.07468679076467,0.92606198,2.1561540310003693,46.378875795623934,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,04157edc-6ece-4d32-a543-b615e8d4b393-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,3,100,100,10,1.054917051,94.79418301676498,0.936666497,2.248643321000145,44.471259210430176,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,d5277bd7-9366-4b2f-9e67-586256aa4d09-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,4,100,100,10,0.977846278,102.26556284954229,0.955973695,2.184954079999443,45.76755224074343,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,d5277bd7-9366-4b2f-9e67-586256aa4d09-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,4,100,100,10,1.0552478,94.76447143505061,0.956746776,2.294723574999807,43.57823360053657,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,c1390a3e-25b5-4c0e-a489-3c822fa919a4-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,5,100,100,10,0.980277773,102.01190188569133,0.955135416,2.17719589599983,45.93063958265325,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,c1390a3e-25b5-4c0e-a489-3c822fa919a4-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,5,100,100,10,1.056399849,94.66112674539013,0.958778032,2.3083469599996533,43.321043904082345,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,0aa28e74-7c65-4b46-9938-1ea8d8345e5f-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,6,100,100,10,0.978494475,102.19781772400913,0.961975565,2.1888320630005182,45.68646525714583,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,0aa28e74-7c65-4b46-9938-1ea8d8345e5f-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,6,100,100,10,1.054518129,94.83004345769763,0.958997197,2.2985242479999215,43.506175793888524,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,459c9b59-6165-4aa3-bf23-c87dbad2eb0a-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,7,100,100,10,0.981017649,101.93496529031356,0.990973443,2.2359559260003152,44.723600692291065,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,459c9b59-6165-4aa3-bf23-c87dbad2eb0a-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,7,100,100,10,1.05725203,94.58482666616399,0.953994833,2.2777858749996085,43.90228295713582,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,68c6b6b5-a47b-4fa0-b03f-5843c759177e-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,8,100,100,10,0.981047153,101.9318996994225,0.957003989,2.186777932000041,45.72938044446944,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,68c6b6b5-a47b-4fa0-b03f-5843c759177e-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,8,100,100,10,1.05704441,94.60340460056923,0.935854093,2.2994015620006394,43.489576441355915,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,8723c34d-c08a-480f-a76a-d5a0ab121f3b-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,9,100,100,10,0.981035118,101.933150164763,0.954327081,2.2075726529983513,45.29862238698183,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,8723c34d-c08a-480f-a76a-d5a0ab121f3b-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,9,100,100,10,1.054686127,94.81493824560374,0.93652734,2.2483653250001225,44.476757797354196,,23808,14600,0.0020666666666666667,0.001267361111111111,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,6222f1ed-7456-4932-a86b-e2f233730c22-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,memory,0,100,100,10,0.9505116830168845,105.20649223648063,1.5422593020011846,4.2670790840002155,,1337.59375,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,6222f1ed-7456-4932-a86b-e2f233730c22-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,memory,0,100,100,10,2.0728436009922007,48.24290648466356,1.5464045669996267,5.524744802998612,,1341.875,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,e7b18dca-b050-4bae-88d0-8d1770f823f9-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,memory,1,100,100,10,0.94783750699753,105.50331598162911,1.550462465000237,4.273729603000902,,1337.31640625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,e7b18dca-b050-4bae-88d0-8d1770f823f9-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,memory,1,100,100,10,2.0607714549914817,48.52551686786313,1.5548336730007577,5.533543000999998,,1349.43359375,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,b41e8456-7e0c-44c6-8a29-c8866513770f-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,memory,2,100,100,10,0.9514685190024466,105.10069224869737,1.5612784389995795,4.287287883000317,,1338.22265625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,b41e8456-7e0c-44c6-8a29-c8866513770f-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,memory,2,100,100,10,2.0600080560034257,48.54349948223392,1.5541841829999612,5.525213252998583,,1349.890625,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,1e1762d0-9373-4b3a-b959-c08822622fe7-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,memory,3,100,100,10,0.9445227959895419,105.8735696211902,1.565276270999675,4.322070492999046,,1337.70703125,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,1e1762d0-9373-4b3a-b959-c08822622fe7-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,memory,3,100,100,10,2.053252085997883,48.703225815255834,1.554822690999572,5.524382835999859,,1349.7578125,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,278a8db1-bda1-46f2-9b92-447fb929a1b3-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,memory,4,100,100,10,0.9493706440025562,105.33293885978925,1.547067383000467,4.278827201998865,,1337.1796875,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,278a8db1-bda1-46f2-9b92-447fb929a1b3-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,memory,4,100,100,10,2.0701801090053777,48.304975767565075,1.5507111629995052,5.543816927998705,,1342.3984375,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,df42e2e0-12b0-4ebd-b33e-1d6a45245d01-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,memory,5,100,100,10,0.9510626859810145,105.14554032455884,1.5577814079988457,4.325631919000443,,1338.515625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,df42e2e0-12b0-4ebd-b33e-1d6a45245d01-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,memory,5,100,100,10,2.0620942400128115,48.494388888540186,1.5503437719999056,5.530637907999335,,1350.8046875,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,de1b9222-e415-49df-b511-5cc5538987b2-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,memory,6,100,100,10,0.9533940099972824,104.88842907696163,1.5596717389998958,4.29379037200124,,1338.64453125,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,de1b9222-e415-49df-b511-5cc5538987b2-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,memory,6,100,100,10,2.0719842750149837,48.26291454324712,1.5654437060002238,5.554674521001289,,1350.2421875,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,e1202053-e1aa-4e5d-b6b5-3a8c32328608-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,memory,7,100,100,10,0.9419854529805889,106.15875190384777,1.5647765070025343,4.286069529996894,,1338.11328125,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,e1202053-e1aa-4e5d-b6b5-3a8c32328608-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,memory,7,100,100,10,2.054324925000401,48.67779131871288,1.5550266840000404,5.523177815000963,,1350.55078125,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,ad3da7e1-2c25-4c78-bec2-1a7799a21448-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,memory,8,100,100,10,0.9425103590328945,106.09962961320609,1.5487649320020864,4.264848787999654,,1338.0546875,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,ad3da7e1-2c25-4c78-bec2-1a7799a21448-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,memory,8,100,100,10,2.059370413007855,48.55853000915119,1.5821620209972025,5.56757073299741,,1349.65234375,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,14910918-475d-417e-bab7-c2197ba730d4-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,memory,9,100,100,10,0.9426797390078718,106.08056571285336,1.549439975999121,4.278404576998582,,1337.14453125,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,14910918-475d-417e-bab7-c2197ba730d4-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,memory,9,100,100,10,2.0561472709705413,48.63464860316064,1.562867570999515,5.5260005359996285,,1350.6328125,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,57838992-c7c2-4bc9-9490-37155a5df1f1-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,quality,0,100,100,10,0.9497287230042275,105.29322487338827,1.5683055310000782,4.352067120998981,,,,,,,33.72860062056831
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,57838992-c7c2-4bc9-9490-37155a5df1f1-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,quality,0,100,100,10,2.0518603960263135,48.73625914982453,1.5542402130013215,5.5127484179975,,,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,0552e758-8b1d-4869-9733-557640f7b62e-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,throughput,0,100,100,10,0.9447510549989602,105.84798976499694,1.5515112879998014,4.275325923000082,23.39002962605199,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,0552e758-8b1d-4869-9733-557640f7b62e-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,throughput,0,100,100,10,2.060187742999233,48.53926557898041,1.570832657999972,5.532596934999901,18.0746946099376,,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,b3d55ba1-c991-458a-bfc4-47699f4c5139-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,throughput,1,100,100,10,0.9441260300015983,105.9180626550787,1.5496005190000233,4.306452841000009,23.22096716070826,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,b3d55ba1-c991-458a-bfc4-47699f4c5139-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,throughput,1,100,100,10,2.065957828000137,48.40369858701364,1.573433310999917,5.555774272999997,17.999291383377635,,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,a1fe6348-e434-4275-93ab-12ae416cf9d9-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,throughput,2,100,100,10,0.9442768080007227,105.90115012114485,1.567321995000384,4.311509895000199,23.19373083567871,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,a1fe6348-e434-4275-93ab-12ae416cf9d9-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,throughput,2,100,100,10,2.0618033839991767,48.50122993106889,1.5541427909997765,5.5411421579997295,18.046820880715057,,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,b5078b56-476f-47de-bf44-ab94d5ce7ddb-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,throughput,3,100,100,10,0.9454089160017247,105.77433564188807,1.5532225219999418,4.282737291000103,23.34955268214643,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,b5078b56-476f-47de-bf44-ab94d5ce7ddb-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,throughput,3,100,100,10,2.068237288000091,48.350351567588405,1.5518604330000016,5.543522684999971,18.039071125403094,,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,0350ad3e-65d8-4772-879a-8ca7ada430a8-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,throughput,4,100,100,10,0.953083493000122,104.92260199074417,1.5649027720000959,4.294845422000435,23.283725064410447,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,0350ad3e-65d8-4772-879a-8ca7ada430a8-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,throughput,4,100,100,10,2.0620628579963522,48.4951269124585,1.568318208999699,5.533017767999809,18.073319875882145,,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,bab2dc83-e957-4405-8058-e4fae1d9387a-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,throughput,5,100,100,10,0.9423668550016373,106.11578651057953,1.5650178949999827,4.276638631999958,23.382850085052727,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,bab2dc83-e957-4405-8058-e4fae1d9387a-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,throughput,5,100,100,10,2.073659174004206,48.22393248303261,1.5443525250002494,5.532430201999887,18.075239334036528,,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,0ae85453-7c4e-4593-97c6-52ac658b1461-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,throughput,6,100,100,10,0.9555435699976442,104.65247544938902,1.5706067929995697,4.303574295000544,23.236499045960436,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,0ae85453-7c4e-4593-97c6-52ac658b1461-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,throughput,6,100,100,10,2.061717447999399,48.50325154741046,1.5621692490003625,5.534744206999676,18.06768231014761,,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,39421253-bec6-4130-ae6d-5c504f664f39-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,throughput,7,100,100,10,0.9463550190012029,105.6685894745309,1.5610062270006893,4.328877902999011,23.10067464150948,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,39421253-bec6-4130-ae6d-5c504f664f39-encode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,encode,throughput,7,100,100,10,2.0625936169981287,48.482647854568015,1.5594617940005264,5.534069026998623,18.069886644372875,,15036,14709,0.0013052083333333334,0.0012768229166666668,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,84fa7f03-6141-4bc3-9c9b-7a4468f1f4c1-decode,fourpeople-720p-q0-g100,fourpeople-720p,1280,720,0,100,python,decode,throughput,8,100,100,10,0.9547051649969944,104.74437938158093,1.5552610169997934,4.293134419998751,23.29300464811188,,,,,,
